0;1;4
45.0505;1;2025-11-10 20:07
49.0727;1;2025-11-10 21:29
57.1047;1;2025-11-14 18:42
64.4828;1;2025-11-10 19:34
65.5508;1;2025-11-12 13:24
66.4156;1;2025-11-10 18:19
68.8816;1;2025-11-10 20:12
70.5267;1;2025-11-11 19:48
74.203;1;2025-11-12 12:55
81.0038;1;2025-11-16 17:34
47.9959;1;2025-11-16 17:55
93.5417;0;2025-11-16 22:40
42.062;0;2025-11-17 09:49
170.179;0;2025-11-17 11:06
30.0148;0;2025-11-17 11:14
127.906;0;2025-11-17 12:04
68.4984;0;2025-11-17 12:05
